loading	Gene.name
ENSG00000177981	-0.00832367036219189	ASB8
ENSG00000187288	-0.00832366089396305	CIDEC
ENSG00000139304	-0.00832255448403042	PTPRQ
ENSG00000167515	0.00832233421967626	TRAPPC2L
ENSG00000173610	-0.00832023837524578	UGT2A1
ENSG00000112425	0.00831957068474117	EPM2A
ENSG00000196660	-0.00831748291117787	SLC30A10
ENSG00000141971	0.00831692616017333	MVB12A
ENSG00000114115	0.00831666828910646	RBP1
ENSG00000102359	-0.00831652162261906	SRPX2
ENSG00000092208	0.00831593209982427	GEMIN2
ENSG00000204677	-0.00831556179897803	FAM153CP
ENSG00000198780	0.008315429117879	FAM169A
ENSG00000186787	-0.00831506458711326	SPIN2B
ENSG00000104892	-0.00831407095686024	KLC3
ENSG00000196659	-0.00831324696124417	TTC30B
ENSG00000137776	0.00831025113136306	SLTM
ENSG00000172869	-0.00830753139112719	DMXL1
ENSG00000177425	0.00830656117466028	PAWR
ENSG00000122733	0.00830604009744636	PHF24
ENSG00000264058	-0.00830441206175253	NA
ENSG00000119953	0.00830325290639987	SMNDC1
ENSG00000165733	0.00830293377070856	BMS1
ENSG00000156876	0.00830284574915497	SASS6
ENSG00000231551	-0.00829914807118476	PDE4DIPP6
ENSG00000205643	-0.00829843240662842	CDPF1
ENSG00000259529	0.00829709002800535	NA
ENSG00000168264	-0.00829706554390611	IRF2BP2
ENSG00000185670	-0.00829688471052673	ZBTB3
ENSG00000171345	-0.00829655481957918	KRT19
ENSG00000103496	0.00829570606294491	STX4
ENSG00000181652	0.00829412247213406	ATG9B
ENSG00000186472	-0.00829367843448013	PCLO
ENSG00000153294	-0.00829251460401849	ADGRF4
ENSG00000138495	0.00829146585344343	COX17
ENSG00000131828	0.00829126598892746	PDHA1
ENSG00000175538	-0.00829070140295927	KCNE3
ENSG00000116717	0.00829056148805933	GADD45A
ENSG00000197774	0.00828981041730481	EME2
ENSG00000085063	-0.00828775264112618	CD59
ENSG00000115423	-0.00828520627978484	DNAH6
ENSG00000159648	0.00828515429386219	TEPP
ENSG00000081277	-0.00828383016488989	PKP1
ENSG00000163635	-0.0082829488754963	ATXN7
ENSG00000125826	0.00828194536097152	RBCK1
ENSG00000082014	0.0082818678728838	SMARCD3
ENSG00000178726	0.0082814619062696	THBD
ENSG00000132874	-0.00828101604315348	SLC14A2
ENSG00000170989	-0.00828027141542339	S1PR1
ENSG00000106608	-0.00828009377179681	URGCP
ENSG00000087245	-0.00827664844931373	MMP2
ENSG00000101347	0.00827522345969263	SAMHD1
ENSG00000162298	0.0082748613776743	SYVN1
ENSG00000173124	-0.00827484323877508	ACSM6
ENSG00000182612	0.00827449628630259	TSPAN10
ENSG00000184009	0.0082743550289073	ACTG1
ENSG00000260458	0.00827132377938271	KCNJ18
ENSG00000157927	-0.00826995520279416	RADIL
ENSG00000228716	0.00826986529361247	DHFR
ENSG00000177565	-0.0082682882890481	TBL1XR1
ENSG00000111906	0.00826734827404084	HDDC2
ENSG00000251503	0.00826679635815653	CENPS-CORT
ENSG00000223459	-0.00826583677140397	TCAF1P1
ENSG00000125871	-0.00826511216385655	MGME1
ENSG00000110675	-0.00826427934246098	ELMOD1
ENSG00000101384	-0.00826378880347101	JAG1
ENSG00000155090	-0.00826376862856569	KLF10
ENSG00000164118	-0.0082636082093145	CEP44
ENSG00000171612	0.00826278998392925	SLC25A33
ENSG00000103994	-0.00826274567572251	ZNF106
ENSG00000196636	0.00826261003359885	SDHAF3
ENSG00000111057	-0.00826225363124055	KRT18
ENSG00000138182	0.00826116153392889	KIF20B
ENSG00000187147	-0.00826008757580282	RNF220
ENSG00000100426	0.0082597842949594	ZBED4
ENSG00000134291	0.00825914373139888	TMEM106C
ENSG00000159164	-0.00825805202485135	SV2A
ENSG00000125630	0.00825773020091919	POLR1B
ENSG00000134107	0.00825753830602717	BHLHE40
ENSG00000148341	-0.00825729347184436	SH3GLB2
ENSG00000119900	-0.00825723924169044	OGFRL1
ENSG00000188811	-0.0082550792429809	NHLRC3
ENSG00000253729	0.00825448846573407	PRKDC
ENSG00000140526	-0.00825439097360731	ABHD2
ENSG00000253873	-0.00825365357166993	PCDHGA11
ENSG00000135446	0.0082505645324602	CDK4
ENSG00000048405	0.00824977480337545	ZNF800
ENSG00000237517	-0.00824961703255175	CELSR1P1
ENSG00000079805	0.00824913250931003	DNM2
ENSG00000106484	-0.00824862172827319	MEST
ENSG00000186642	-0.00824820131821406	PDE2A
ENSG00000156802	0.00824802249559808	ATAD2
ENSG00000127580	0.00824728232942352	WDR24
ENSG00000196182	0.00824658021258152	STK40
ENSG00000127528	-0.00824653413282367	KLF2
ENSG00000112304	0.00824652488366456	ACOT13
ENSG00000197063	0.00824621230629436	MAFG
ENSG00000182584	0.00824617162933494	NA
ENSG00000155966	-0.00824494665780321	AFF2
ENSG00000004468	0.00824415387584996	CD38
ENSG00000196562	-0.00824408998472482	SULF2
ENSG00000174796	-0.00824387187991167	THAP6
ENSG00000164265	-0.00824227446889917	SCGB3A2
ENSG00000119777	0.00824226490856604	TMEM214
ENSG00000155849	-0.00824032018736146	ELMO1
ENSG00000110484	-0.00823945509893694	SCGB2A2
ENSG00000134343	-0.00823805910113086	ANO3
ENSG00000144791	-0.00823734873948224	LIMD1
ENSG00000187068	-0.00823577889743537	C3orf70
ENSG00000273079	-0.00823575167215142	GRIN2B
ENSG00000073417	0.0082354088502676	PDE8A
ENSG00000055332	0.00823513555110836	EIF2AK2
ENSG00000106236	-0.00823419807119434	NPTX2
ENSG00000095321	-0.00823181589566635	CRAT
ENSG00000139970	-0.00823100809483027	RTN1
ENSG00000108309	0.00823012581577422	RUNDC3A
ENSG00000159761	-0.00822942380083183	C16orf86
ENSG00000182732	-0.00822834911851844	RGS6
ENSG00000179431	-0.00822726406382031	FJX1
ENSG00000156050	-0.00822712818563525	FAM161B
ENSG00000177599	-0.00822629891631065	ZNF491
ENSG00000197746	-0.00822428478869338	PSAP
ENSG00000099956	0.0082237756137912	SMARCB1
ENSG00000255154	0.0082233350608986	HTD2
ENSG00000164066	-0.00822248273400323	INTU
ENSG00000147697	0.00822230911707719	GSDMC
ENSG00000057608	0.00822130851041176	GDI2
ENSG00000256294	-0.00822129390139032	ZNF225
ENSG00000184014	-0.00822120638028513	DENND5A
ENSG00000163812	-0.0082200171428335	ZDHHC3
ENSG00000177374	-0.00821854873223081	HIC1
ENSG00000100201	-0.00821845093370696	DDX17
ENSG00000096093	-0.00821824542772925	EFHC1
ENSG00000166908	0.00821700989556322	PIP4K2C
ENSG00000006468	-0.00821281431391838	ETV1
ENSG00000173480	-0.00821033251462458	ZNF417
ENSG00000175315	-0.00820988151898002	CST6
ENSG00000243317	0.00820923640262347	STMP1
ENSG00000196588	-0.0082080263473419	MRTFA
ENSG00000141441	0.00820756473526797	GAREM1
ENSG00000206530	-0.00820738995054658	CFAP44
ENSG00000171119	-0.00820605088369149	NRTN
ENSG00000147421	-0.0082058312859376	HMBOX1
ENSG00000122224	0.0082058231792926	LY9
ENSG00000106723	-0.00820474598341421	SPIN1
ENSG00000186063	-0.00820459670009351	AIDA
ENSG00000188739	0.00820310379307846	RBM34
ENSG00000163848	-0.00820301037154159	ZNF148
ENSG00000186812	-0.00820094372427735	ZNF397
ENSG00000111696	-0.00820085417509116	NT5DC3
ENSG00000166200	0.00820073230554927	COPS2
ENSG00000120049	-0.00820023840837674	KCNIP2
ENSG00000111879	-0.00819977857591698	FAM184A
ENSG00000124935	-0.00819845054759576	SCGB1D2
ENSG00000072121	0.00819652200421333	ZFYVE26
ENSG00000184227	-0.00819577968327311	ACOT1
ENSG00000004059	0.00819566078960906	ARF5
ENSG00000152422	0.00819461262042374	XRCC4
ENSG00000164924	0.00819431688869826	YWHAZ
ENSG00000105514	0.00819412051486246	RAB3D
ENSG00000130528	-0.00819377834631151	HRC
ENSG00000153815	0.00819313127840348	CMIP
ENSG00000147459	-0.00819295721185203	DOCK5
ENSG00000198612	-0.00819250579452687	COPS8
ENSG00000177839	-0.00819243256021809	PCDHB9
ENSG00000113211	-0.00819084996052046	PCDHB6
ENSG00000184640	0.00819060515176333	SEPTIN9
ENSG00000105655	-0.00819027666685481	ISYNA1
ENSG00000197857	-0.0081878877904299	ZNF44
ENSG00000198890	0.00818736439442457	PRMT6
ENSG00000184058	-0.00818485833148536	TBX1
ENSG00000158864	0.0081841097228335	NDUFS2
ENSG00000160695	-0.00818394342296064	VPS11
ENSG00000146457	0.00818386192941463	WTAP
ENSG00000101353	-0.00818366286064458	MROH8
ENSG00000123200	-0.00818190655417658	ZC3H13
ENSG00000157103	0.00818112906973985	SLC6A1
ENSG00000230701	0.00817970044692407	FBXW4P1
ENSG00000100211	-0.00817918506895908	CBY1
ENSG00000007516	-0.00817849087594807	BAIAP3
ENSG00000182600	-0.00817753078103416	SNORC
ENSG00000035928	-0.0081774930479756	RFC1
ENSG00000113319	-0.00817597928362874	RASGRF2
ENSG00000253313	0.00817592899048767	C1orf210
ENSG00000198125	-0.00817428752834089	MB
ENSG00000160307	-0.00817381511777623	S100B
ENSG00000076650	-0.00817362459066972	GPATCH1
ENSG00000196591	0.00817346938923281	HDAC2
ENSG00000182871	-0.00817322582105635	COL18A1
ENSG00000118308	-0.00817319432925784	IRAG2
ENSG00000185495	-0.00817123208361178	SEPTIN7P13
ENSG00000205336	0.00817094530123013	ADGRG1
ENSG00000078589	0.00817064264247578	P2RY10
ENSG00000116285	0.00817063472686484	ERRFI1
ENSG00000090621	0.0081703466578783	PABPC4
ENSG00000182836	-0.00816998449755596	PLCXD3
ENSG00000123384	-0.00816936592758616	LRP1
ENSG00000089250	-0.00816872061588043	NOS1
ENSG00000131969	-0.00816864741314244	ABHD12B
ENSG00000177542	0.00816799509156597	SLC25A22
ENSG00000163126	-0.00816762621183647	ANKRD23
ENSG00000105875	0.00816649010866561	WDR91
ENSG00000197603	-0.00816616954269122	CPLANE1
ENSG00000130772	0.00816591606446037	MED18
ENSG00000156869	0.00816584449012472	FRRS1
ENSG00000217648	0.0081655844663599	NA
ENSG00000167695	-0.00816525773524015	TLCD3A
ENSG00000185513	-0.00816475715962377	L3MBTL1
ENSG00000119689	-0.00816475107193921	DLST
ENSG00000198917	0.00816433693029298	SPOUT1
ENSG00000168961	0.00816412799279949	LGALS9
ENSG00000183617	0.00816397050956465	MRPL54
ENSG00000075407	-0.00816384764648976	ZNF37A
ENSG00000003096	-0.00816366223611992	KLHL13
ENSG00000203791	-0.00816327219378552	EEF1AKMT2
ENSG00000133678	-0.00816321547241253	TMEM254
ENSG00000005302	0.00816311679323816	MSL3
ENSG00000133895	0.00816259432222886	MEN1
ENSG00000158220	0.00816234797651683	ESYT3
ENSG00000011028	-0.00816224489610125	MRC2
ENSG00000106348	0.00816214286233379	IMPDH1
ENSG00000228486	-0.00816073310257304	C2orf92
ENSG00000095383	0.00815983522767405	TBC1D2
ENSG00000189157	-0.00815894091743558	FAM47E
ENSG00000112276	-0.00815762467554448	BVES
ENSG00000138166	0.00815657097916529	DUSP5
ENSG00000156990	0.00815586062432806	RPUSD3
ENSG00000116132	-0.0081541809577579	PRRX1
ENSG00000138061	-0.00815405787592943	CYP1B1
ENSG00000268350	-0.00815396884284456	FAM156A
ENSG00000261150	-0.00815281161627577	EPPK1
ENSG00000010539	0.00815093757172863	ZNF200
ENSG00000117122	-0.0081497126378916	MFAP2
ENSG00000015520	0.00814968008714653	NPC1L1
ENSG00000236287	-0.0081491088784666	ZBED5
ENSG00000130669	0.00814829774145945	PAK4
ENSG00000073670	0.00814507944521883	ADAM11
ENSG00000145741	0.00814266550366774	BTF3
ENSG00000163082	0.00814265092531041	SGPP2
ENSG00000149451	-0.00814246978225612	ADAM33
ENSG00000099910	-0.00814206275071589	KLHL22
ENSG00000143303	-0.00814188853895899	METTL25B
ENSG00000103089	-0.00814147368760362	FA2H
ENSG00000137573	-0.00814095671181433	SULF1
ENSG00000164651	-0.00813962947763474	SP8
ENSG00000166401	0.0081381291297231	SERPINB8
ENSG00000092108	0.00813664965264576	SCFD1
ENSG00000182175	-0.008135607436881	RGMA
ENSG00000162814	-0.00813511285560144	SPATA17
ENSG00000149823	-0.00813394075393533	VPS51
ENSG00000091136	-0.00813093472561023	LAMB1
ENSG00000115211	0.0081308695786847	EIF2B4
ENSG00000070444	0.00813009684673261	MNT
ENSG00000166682	-0.00813007583308191	TMPRSS5
ENSG00000170786	0.00812968294892891	SDR16C5
ENSG00000060491	0.00812864747701226	OGFR
ENSG00000156521	-0.00812834322600238	TYSND1
ENSG00000182551	0.00812794629558428	ADI1
ENSG00000164163	0.00812793249424691	ABCE1
ENSG00000110721	-0.00812758065127102	CHKA
ENSG00000126001	-0.00812726769885667	CEP250
ENSG00000165379	-0.00812668160702274	LRFN5
ENSG00000160602	-0.00812433490903895	NEK8
ENSG00000196569	-0.00812365613658785	LAMA2
ENSG00000069998	0.00812214413383369	HDHD5
ENSG00000122121	-0.00812209661394653	XPNPEP2
ENSG00000183426	-0.00812193107877364	NPIPA1
ENSG00000107560	-0.00812177885079526	RAB11FIP2
ENSG00000129657	0.00812115370511247	SEC14L1
ENSG00000135999	-0.00812085374158779	EPC2
ENSG00000183378	-0.00811798514176215	OVCH2
ENSG00000107562	-0.00811666610393122	CXCL12
ENSG00000125384	-0.00811639093464337	PTGER2
ENSG00000081019	-0.00811586263658523	RSBN1
ENSG00000144642	-0.00811358521321249	RBMS3
ENSG00000160097	-0.00811254788561048	FNDC5
ENSG00000115762	0.00811251884374875	PLEKHB2
ENSG00000074755	-0.00811086659684174	ZZEF1
ENSG00000140368	0.00811076672225355	PSTPIP1
ENSG00000145242	-0.00810771793097115	EPHA5
ENSG00000146729	-0.00810764412712725	NIPSNAP2
ENSG00000118096	0.00810618583107236	IFT46
ENSG00000276141	-0.00810597085389816	WHAMMP3
ENSG00000135525	0.00810501420574738	MAP7
ENSG00000156463	-0.00810455090840807	SH3RF2
ENSG00000227232	-0.00810347028353213	WASH7P
ENSG00000113282	0.00810246978344697	CLINT1
ENSG00000135968	-0.00809887079269205	GCC2
ENSG00000148832	0.00809879510064464	PAOX
ENSG00000096063	0.0080982279454672	SRPK1
ENSG00000139168	-0.00809694351622903	ZCRB1
ENSG00000155897	-0.00809647483701611	ADCY8
ENSG00000127191	0.00809641962858721	TRAF2
ENSG00000162444	-0.00809474201051306	RBP7
ENSG00000162511	0.00809459298187921	LAPTM5
ENSG00000133800	-0.00809140419358549	LYVE1
ENSG00000168427	-0.00809032986777276	KLHL30
ENSG00000139428	0.00808988685991166	MMAB
ENSG00000243927	0.00808927494795512	MRPS6
ENSG00000128512	-0.0080878200985104	DOCK4
ENSG00000167384	-0.00808609209973748	ZNF180
ENSG00000091317	0.00808527919083988	CMTM6
ENSG00000105289	-0.008084015789968	TJP3
ENSG00000181004	-0.00808331757704033	BBS12
ENSG00000161526	0.00808326238045051	SAP30BP
ENSG00000130881	-0.00808204537563221	LRP3
ENSG00000198429	-0.008081946564003	ZNF69
ENSG00000065989	-0.00808189926104327	PDE4A
ENSG00000187860	0.00808069955992293	CCDC157
ENSG00000162704	0.00808011553857792	ARPC5
ENSG00000167244	-0.00807868470010294	IGF2
ENSG00000138207	-0.00807732992853887	RBP4
ENSG00000100600	0.00807631371046585	LGMN
ENSG00000112782	-0.00807589640755731	CLIC5
ENSG00000079999	0.00807533622349571	KEAP1
ENSG00000172380	-0.0080749347277663	GNG12
ENSG00000068745	-0.00807469453315238	IP6K2
ENSG00000134815	0.00807405106347191	DHX34
ENSG00000179639	-0.00807389840013425	FCER1A
ENSG00000065559	0.00807248433889186	MAP2K4
ENSG00000141540	-0.00807226626675788	TTYH2
ENSG00000187695	0.00807133388095956	NA
ENSG00000157778	0.00807076370251196	PSMG3
ENSG00000161243	-0.00807071325293228	FBXO27
ENSG00000113248	-0.00807040295717226	PCDHB15
ENSG00000130713	0.00806997151441357	EXOSC2
ENSG00000147439	0.00806946571263115	BIN3
ENSG00000149196	0.00806925724372149	HIKESHI
ENSG00000198056	0.00806917027255461	PRIM1
ENSG00000095794	0.0080691674260888	CREM
ENSG00000178385	-0.00806825377309641	PLEKHM3
ENSG00000110315	-0.0080682405014543	RNF141
ENSG00000116668	-0.00806783647500608	SWT1
ENSG00000105281	0.00806684621773729	SLC1A5
ENSG00000173239	0.0080663196241303	LIPM
ENSG00000215045	-0.00806305799322452	GRID2IP
ENSG00000123080	-0.00806290504745043	CDKN2C
ENSG00000145283	0.00806281463073292	SLC10A6
ENSG00000178162	-0.00806257673099835	FAR2P2
ENSG00000155755	-0.00806158434527894	TMEM237
ENSG00000142875	-0.00806046618207032	PRKACB
ENSG00000021776	0.00805947276590418	AQR
ENSG00000250575	0.00805881428103872	NA
ENSG00000205133	-0.00805862719719942	TRIQK
ENSG00000091262	-0.00805848240732875	ABCC6
ENSG00000104881	-0.00805830148768206	PPP1R13L
ENSG00000148057	-0.00805805162166567	IDNK
ENSG00000108479	0.00805692443338708	GALK1
ENSG00000150281	-0.00805664257590266	CTF1
ENSG00000087903	-0.00805533589915587	RFX2
ENSG00000166681	0.00805432941144675	BEX3
ENSG00000108813	-0.00805394436893035	DLX4
ENSG00000169604	-0.00805378976016236	ANTXR1
ENSG00000175048	0.0080521764302927	ZDHHC14
ENSG00000228903	0.00805183707049933	RASA4CP
ENSG00000196187	-0.00805081673365782	TMEM63A
ENSG00000184867	-0.00804945180374325	ARMCX2
ENSG00000116830	0.00804798454626721	TTF2
ENSG00000198707	-0.00804759799010606	CEP290
ENSG00000099625	0.00804505875515935	CBARP
ENSG00000157890	-0.00804488549647801	MEGF11
ENSG00000106299	0.00804365011081499	WASL
ENSG00000124635	0.00804361645616119	H2BC11
ENSG00000149256	-0.00804260298074159	TENM4
ENSG00000186907	-0.00804250970127874	RTN4RL2
ENSG00000184986	-0.00804170490241559	TMEM121
ENSG00000186501	0.00804074332092237	TMEM222
ENSG00000151376	-0.00804007864542799	ME3
ENSG00000105821	0.00803965476271959	DNAJC2
ENSG00000008405	-0.00803814852839664	CRY1
ENSG00000119820	0.00803808052875538	YIPF4
ENSG00000228451	-0.0080370742117885	SDAD1P1
ENSG00000171720	0.00803564676429095	HDAC3
ENSG00000169955	-0.00803532290989665	ZNF747
ENSG00000166821	-0.00803512859384166	PEX11A
ENSG00000140307	0.00803395944081223	GTF2A2
ENSG00000111961	-0.00803358144890376	SASH1
ENSG00000172175	0.00803353293842756	MALT1
ENSG00000146197	-0.00803324652606186	SCUBE3
ENSG00000169499	0.00803313073877223	PLEKHA2
ENSG00000104814	0.00803057991770136	MAP4K1
ENSG00000170745	0.00802945006606711	KCNS3
ENSG00000134910	0.00802766635367804	STT3A
ENSG00000090539	-0.0080266842098653	CHRD
ENSG00000170927	-0.00802560992921189	PKHD1
ENSG00000009830	0.00802500414815662	POMT2
ENSG00000100336	0.00802466114680219	APOL4
ENSG00000105926	0.00802460675982208	PALS2
ENSG00000141384	-0.00802441076458063	TAF4B
ENSG00000186001	-0.00802427038833592	LRCH3
ENSG00000135972	0.00802210721927008	MRPS9
ENSG00000106012	-0.00801888794683246	IQCE
ENSG00000143162	0.00801883866166144	CREG1
ENSG00000172893	0.00801768976774285	DHCR7
ENSG00000123427	-0.00801649914214515	EEF1AKMT3
ENSG00000070388	-0.00801581230303561	FGF22
ENSG00000162144	-0.00801570606870551	CYB561A3
ENSG00000172197	-0.00801533709951704	MBOAT1
ENSG00000185052	0.00801344378713051	SLC24A3
ENSG00000132563	-0.00801324600808658	REEP2
ENSG00000072042	0.00801265382824229	RDH11
ENSG00000121864	-0.00801231967830656	ZNF639
ENSG00000120341	-0.0080115697199953	SEC16B
ENSG00000180425	-0.00801035475979921	C11orf71
ENSG00000197081	-0.00800957887090436	IGF2R
ENSG00000133624	-0.0080088910769886	NA
ENSG00000073614	-0.00800724478320021	KDM5A
ENSG00000163923	0.00800307471912785	RPL39L
ENSG00000136490	0.00800302439233062	LIMD2
ENSG00000120833	-0.00800282699471795	SOCS2
ENSG00000104219	-0.00800219141739504	ZDHHC2
ENSG00000183034	0.00800208380665033	OTOP2
ENSG00000188994	-0.00800049341229383	ZNF292
ENSG00000178809	-0.00800020749103044	TRIM73
ENSG00000184619	-0.0080000901859854	KRBA2
ENSG00000155561	0.00799963609923636	NUP205
ENSG00000132256	0.00799942924600568	TRIM5
ENSG00000042832	-0.00799922840763869	TG
ENSG00000198793	0.00799861280175642	MTOR
ENSG00000138286	-0.00799846988103281	FAM149B1
ENSG00000168894	0.00799823717227091	RNF181
ENSG00000174915	0.00799770774609429	PTDSS2
ENSG00000163602	-0.00799722868665224	RYBP
ENSG00000178562	0.00799718366994427	CD28
ENSG00000100023	0.00799682522698424	PPIL2
ENSG00000156928	0.00799639463338817	MALSU1
ENSG00000033627	0.00799559848338488	ATP6V0A1
ENSG00000147036	0.00799515995215435	LANCL3
ENSG00000112130	0.00799488393244816	RNF8
ENSG00000134109	0.00799433213879057	EDEM1
ENSG00000204681	-0.00799396822485388	GABBR1
ENSG00000177551	-0.00799392667403248	NHLH2
ENSG00000167700	0.00799360753524714	MFSD3
ENSG00000198218	-0.00799317497270599	QRICH1
ENSG00000174697	-0.00799168502802688	LEP
ENSG00000177200	-0.00799155272942404	CHD9
ENSG00000070759	-0.00799047171405047	TESK2
ENSG00000142303	-0.00799046183303499	ADAMTS10
ENSG00000061938	-0.00799037653250818	TNK2
ENSG00000079974	-0.00798870382261296	RABL2B
ENSG00000120519	0.00798788275984186	SLC10A7
ENSG00000106397	-0.00798585743083847	PLOD3
ENSG00000115042	-0.00798581935228265	FAHD2A
ENSG00000153443	0.00798546817283143	UBALD1
ENSG00000081189	-0.00798534585023231	MEF2C
ENSG00000164068	0.0079827236051514	RNF123
ENSG00000166763	-0.00798201984373151	NA
ENSG00000250021	0.00798177754448617	ARPIN-AP3S2
ENSG00000100324	-0.00798132103008597	TAB1
ENSG00000090432	0.00798016349158046	MUL1
ENSG00000262246	0.00797846389748883	CORO7
ENSG00000165030	0.00797817473296173	NFIL3
ENSG00000181444	-0.0079779552922287	ZNF467
ENSG00000187123	-0.00797655891268585	LYPD6
ENSG00000101126	-0.00797616249052823	ADNP
ENSG00000203837	0.00797545663274797	PNLIPRP3
ENSG00000120156	-0.00797291900516092	TEK
ENSG00000185010	-0.00797167381947896	F8
ENSG00000217128	-0.00797144434930911	FNIP1
ENSG00000109854	0.00797141282668966	HTATIP2
ENSG00000151687	-0.00797102344704259	ANKAR
ENSG00000136141	-0.0079707865013205	LRCH1
ENSG00000183549	-0.00796851704895333	ACSM5
ENSG00000163156	0.00796834560988626	SCNM1
ENSG00000078804	0.00796807293835115	TP53INP2
ENSG00000243364	-0.00796692011459647	EFNA4
ENSG00000010292	0.0079664967507642	NCAPD2
ENSG00000134897	-0.00796499936269954	BIVM
ENSG00000189134	-0.0079635164854273	NKAPL
ENSG00000259207	-0.00796334695658599	ITGB3
ENSG00000184709	-0.0079630987345553	LRRC26
ENSG00000188112	0.00796227978378914	C6orf132
ENSG00000118046	0.00796041466288917	STK11
ENSG00000198807	0.0079572884343343	PAX9
ENSG00000170323	-0.0079563665728378	FABP4
ENSG00000261711	-0.00795593441173665	FRG2DP
ENSG00000160613	0.00795530184500263	PCSK7
ENSG00000130559	0.00795498484670304	CAMSAP1
ENSG00000177463	-0.00795254577572965	NR2C2
ENSG00000156026	-0.00795185091889763	MCU
ENSG00000072071	-0.00795095950763421	ADGRL1
ENSG00000099977	0.0079499347742819	DDT
ENSG00000166268	-0.00794566269308134	MYRFL
ENSG00000169016	0.00794563143867848	E2F6
ENSG00000213160	-0.00794477984009853	KLHL23
ENSG00000157693	0.00794469416075599	TMEM268
ENSG00000162378	-0.00794386980640138	ZYG11B
ENSG00000158417	0.00794235567633576	EIF5B
ENSG00000129515	0.0079422851651151	SNX6
ENSG00000162415	-0.00794225319417012	ZSWIM5
ENSG00000186994	-0.00794103370133382	KANK3
ENSG00000159885	-0.00794023162298992	ZNF222
ENSG00000115073	-0.00793820884685081	ACTR1B
ENSG00000083535	-0.00793765213001886	PIBF1
ENSG00000105997	-0.0079374703831369	HOXA3
ENSG00000182938	0.00793699493760416	OTOP3
ENSG00000154640	0.00793527642269839	BTG3
ENSG00000107798	0.00793517219044279	LIPA
ENSG00000148300	0.00793379656728676	REXO4
ENSG00000163684	0.00793285305907992	RPP14
ENSG00000274985	0.00793231674020183	PTCHD3P1
ENSG00000142552	-0.0079313026392135	RCN3
ENSG00000175575	-0.00793017277928285	PAAF1
ENSG00000167642	0.0079300744020067	SPINT2
ENSG00000255639	0.00793005178217654	NA
ENSG00000038427	-0.00792965346161573	VCAN
ENSG00000103269	-0.00792707195278167	RHBDL1
ENSG00000126464	-0.00792516615163959	PRR12
ENSG00000109111	0.00792502233105059	SUPT6H
ENSG00000163660	0.00792427947820597	CCNL1
ENSG00000185658	-0.00792214306380247	BRWD1
ENSG00000077254	-0.00792020829759899	USP33
ENSG00000198721	-0.00791941947471321	ECI2
ENSG00000174444	-0.0079186077289584	RPL4
ENSG00000005073	-0.00791771226111629	HOXA11
ENSG00000118432	-0.0079171937167444	CNR1
ENSG00000149633	-0.0079164776092536	KIAA1755
ENSG00000163879	-0.00791622955594276	DNALI1
ENSG00000175970	-0.00791513720741345	UNC119B
ENSG00000158806	-0.00791235177998052	NPM2
ENSG00000161638	-0.00791195105195585	ITGA5
ENSG00000132170	-0.00791139833488445	PPARG
ENSG00000130758	0.0079103021635634	MAP3K10
ENSG00000163755	-0.00790872935376259	HPS3
ENSG00000170955	-0.00790836209851802	CAVIN3
ENSG00000167733	-0.00790805501215842	HSD11B1L
ENSG00000165392	-0.00790781829292281	WRN
ENSG00000011304	0.0079065328711817	PTBP1
ENSG00000224402	0.00790595957371527	OR6D1P
ENSG00000120533	0.00790574281291868	ENY2
ENSG00000124181	0.00790570876727019	PLCG1
ENSG00000197647	-0.00790562921350038	ZNF433
ENSG00000235098	0.00790441066277299	ANKRD65
ENSG00000176720	0.00790342700187348	BOK
ENSG00000091137	0.00790297053233281	SLC26A4
ENSG00000143387	-0.00790277225307148	CTSK
ENSG00000112237	0.00790220326971687	CCNC
ENSG00000181029	0.00790180348098557	TRAPPC5
ENSG00000138686	0.00790011819472126	BBS7
ENSG00000241057	-0.00789961083960955	NA
ENSG00000182578	-0.00789926638590292	CSF1R
ENSG00000166428	0.00789911178369502	PLD4
ENSG00000119878	0.00789817973328707	CRIPT
ENSG00000184677	-0.00789582877647883	ZBTB40
ENSG00000170356	-0.00789389346521865	OR2A20P
ENSG00000173110	0.00789389230610157	HSPA6
ENSG00000112599	-0.00789373390779393	GUCA1B
ENSG00000106688	0.00789179376784695	SLC1A1
ENSG00000251537	0.00789178802348715	NA
ENSG00000165458	-0.00789084548055135	INPPL1
ENSG00000136492	0.00789048204250668	BRIP1
ENSG00000171116	-0.00789045026433851	HSFX1
ENSG00000167178	-0.00788989874699143	ISLR2
ENSG00000226887	0.00788986242998298	ERVMER34-1
ENSG00000082515	0.00788945683627976	MRPL22
ENSG00000147687	-0.00788894241046607	TATDN1
ENSG00000115274	0.00788881760522973	INO80B
ENSG00000118495	-0.00788828317450433	PLAGL1
ENSG00000170525	-0.00788748663973482	PFKFB3
ENSG00000165996	0.00788737801820939	HACD1
ENSG00000240303	-0.00788451859407769	ACAD11
ENSG00000186115	0.00788426532501759	CYP4F2
ENSG00000137504	-0.0078831485865453	CREBZF
ENSG00000135333	-0.00788178903619228	EPHA7
ENSG00000250251	-0.00788121501227402	PKD1P6
ENSG00000178878	-0.00787796863721389	APOLD1
ENSG00000099250	-0.00787776679642717	NRP1
ENSG00000083817	-0.00787663455810642	ZNF416
ENSG00000084674	-0.00787652048260689	APOB
ENSG00000174917	0.0078759897950559	MICOS13
ENSG00000144136	0.00787573962742735	SLC20A1
